koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_time0bk,koi_impact,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_period_err,koi_time0bk_err,koi_impact_err,koi_duration_err,koi_depth_err,koi_prad_err,koi_insol_err,koi_steff_err,koi_slogg_err,koi_srad_err,koi_period_log,koi_duration_log,koi_depth_log,koi_prad_log,koi_teq_log,koi_insol_log,koi_model_snr_log,depth_to_snr_ratio,planet_to_star_radius_ratio,koi_disposition
0.996,0.0,0.0,0.0,0.0,140.32196,0.014,2.0,5739.0,4.191,1.384,15.084,6.368203671366048e-05,0.003889087296526011,0.39924553848477756,0.12374368670764581,15.273506473629428,0.792464510246358,92.50970219387801,153.63918770938616,0.1946997688750554,0.3596109008358896,2.6555998965838747,2.0460398650458056,6.225745842832648,1.4011829736136414,6.790097235513905,4.994980054485683,3.914021008090819,10.276985534073615,2.210981061429869,1
0.997,0.0,0.0,0.0,0.0,134.81656,0.235,3.0,5739.0,4.191,1.384,15.084,3.8240334726568484e-05,0.004879036790187178,0.3111928662421425,0.14057282809988567,12.162236636408617,0.6020797289396148,256.6642464388057,153.63918770938616,0.1946997688750554,0.3596109008358896,1.9678956652242958,1.7891393731053642,5.655991810819852,1.199964782928397,7.044905117129371,6.011120104766423,3.586292865338835,8.119657888328835,1.6762993668357178,1
1.0,0.0,0.0,0.0,0.0,134.17462,0.746,5.0,5739.0,4.191,1.384,15.084,1.3535438005472893e-05,0.005628569978244918,0.5236888389110466,0.14990663761154807,9.05096679918781,0.425205832509386,1083.6011858612928,153.63918770938616,0.1946997688750554,0.3596109008358896,1.1284336146996954,1.4788735424129837,4.761318868478023,0.9631743177730056,7.404279118037268,7.449521274454764,3.039749158970765,5.824120310345713,1.170519385462872,1
0.995,0.0,0.0,0.0,0.0,133.49863,0.196,2.0,5847.0,4.191,1.402,12.487,1.0292646306951385e-05,0.002559726547895302,0.31141612032776983,0.07891311678041871,3.818376618407357,0.08602325267042628,191.43260563446344,98.59513172565875,0.02690724809414742,0.07800640999302558,1.4303179206770724,1.5216334937973257,4.798266815950004,0.9282193027394289,7.285506548522785,6.973411924785279,3.9396381724611196,2.3869047145455413,1.0912973671202804,1
0.989,0.0,0.0,0.0,0.0,178.5014,0.379,4.0,5739.0,4.191,1.384,15.084,0.0009199459223236983,0.01456639969244288,0.3939606579342663,0.34931074990615446,28.42569260369921,0.6935416353759881,15.54245797806769,153.63918770938616,0.1946997688750554,0.3596109008358896,3.9405471308286004,2.099121612446663,5.917010361183034,1.3001916620664788,6.343880434126331,3.2441536320524693,3.0155349008501706,19.087627882081037,1.9291893575221408,1
1.0,0.0,0.0,0.0,0.0,180.93613,0.048,1.0,4959.0,4.603,0.756,15.208,2.8779245994292485e-05,0.0018384776310850235,0.39592044655460773,0.07071067811865477,33.79970414071697,0.18788294228055938,9.55631728230075,188.1515346735179,0.061,0.06037383539249432,2.5465559730851686,1.3629233747966505,6.945340039309408,1.208960345836975,6.424869023905388,3.5550623063795967,3.910021002757473,21.21267850280821,3.108461496744052,1
0.878,0.0,0.0,0.0,0.0,132.29259,0.7,2.0,4959.0,4.603,0.756,15.208,0.00044321453044772794,0.006660945878777277,0.5378475620470915,0.18950461735799476,63.49818895055196,0.19235384061671346,1.1833849753989611,99.0,0.061,0.06037383539249432,4.047042015251316,1.5195132049061133,6.76122548628624,1.2149127443642704,5.905361848054571,1.6524974018945473,3.086486636822455,41.277509986722016,3.1349164882057035,1
0.0,0.0,1.0,1.0,1.0,171.58362,1.178,1.0,4794.0,4.58,0.701,15.836,6.703372285648471e-06,0.002305168106668145,5.686163029671238,0.11554124804588185,42.28498551495554,2.074222745994268,97.82467991258648,194.0,0.07066116330771806,0.08527602242131138,1.2190740666219078,1.408984971039589,7.146063266816118,2.8936995479888394,6.918695219020472,5.504802940966104,3.9415818076696905,25.11089059186355,24.336627194540377,2
1.0,0.0,0.0,0.0,0.0,174.66224,0.3,1.0,4768.0,4.536,0.779,15.66,2.7011479041326117e-05,0.002573868683519033,0.3332041416309227,0.08414570696119915,35.779603128039305,0.15652475842498528,12.391000766685474,114.02192771568107,0.05824087911424415,0.05412947441089744,2.1920497666247316,1.2895631721601188,6.775822607721311,1.1786549963416462,6.546785410760524,4.031937102093484,3.673765816303888,22.796874406331398,2.8883146491467917,1
1.0,0.0,0.0,0.0,0.0,135.92831,0.004,2.0,4768.0,4.536,0.779,15.66,2.036467529817257e-05,0.0044264884502277875,0.4710095540432274,0.13915861453751255,28.001428534987284,0.10295630140987,29.56222251455394,114.02192771568107,0.05824087911424415,0.05412947441089744,1.6379314018002642,1.2065993519278158,5.973300576480311,0.9082585601768908,6.762729506931879,4.890950451150276,3.169685580677429,17.184209772622378,1.8998691914387784,1
0.0,0.0,1.0,0.0,0.0,173.011469,1.259,1.0,6072.0,4.47,0.988,15.311,1.798879651338577e-06,0.0002927422074112307,1.1034514035516019,0.017253405460951762,38.46660889654818,13.493439146488935,377.64813279029994,286.4402206394905,0.230893915034589,0.3478505426185217,1.768044885478185,1.1865315867059931,8.707036389609039,3.671987586443718,7.016609683894219,5.9005272921158465,5.601011196620256,22.411197543896193,38.795507291996664,2
0.999,0.0,0.0,0.0,0.0,176.522462,0.644,1.0,5386.0,4.553,0.793,15.305,2.5215427817112286e-06,0.0001923330444827409,0.054644304369257005,0.03634528855298854,37.33523804664971,1.6823792675850473,38.484003170148505,224.8599564173221,0.1181185844818672,0.1624130536625674,2.4446309102967687,1.258773440792051,9.186969385652942,2.2235418856535927,6.570882962339584,4.129711706059392,6.180637578851038,20.252954550584793,10.390907451566894,1
1.0,0.0,0.0,0.0,0.0,169.973972,0.045,1.0,5815.0,4.54,0.877,15.287,5.911412690719537e-06,0.0010366185412194787,0.322158346159152,0.04539625535217635,62.932503525602726,1.6854969593564981,251.42876287330373,235.10423220350586,0.21537873618349607,0.2741696555054917,1.7198195716652758,1.3098182024092764,8.246197785582378,1.8547342683894434,6.946013991099227,5.620328399323409,4.61015772749913,38.31256242901947,6.145945101544924,1
0.876,0.0,0.0,0.0,0.0,171.90364,0.926,1.0,5653.0,4.472,0.949,15.257,1.6122034611053284e-05,0.0029557063453597683,0.663,0.12742064196981587,23.19310242291876,0.7749193506423748,318.41945370846923,230.1238796822268,0.1979595918363139,0.2761322147088239,1.5606296184003234,1.50798087937649,6.237543069704688,1.297463147413275,7.022868086082641,5.923239238112416,3.6082115510464816,14.222840829447334,2.802947520603245,1
1.0,0.0,0.0,0.0,0.0,169.69138,0.823,1.0,5015.0,4.499,0.826,15.376,2.1043497808111656e-05,0.002022325394193526,0.5800008620683248,0.07481189744953673,29.981327522309616,0.38418745424597095,30.064439126649276,210.71782079359116,0.10816653826391967,0.10604244433244643,2.219634867082912,1.3779345147754105,6.9328380593496,1.3887912413184778,6.610696044717759,4.283586561860629,4.014579593753238,18.83088200678526,3.644063384911156,1
1.0,0.0,0.0,0.0,0.0,143.41659,0.97,2.0,5015.0,4.499,0.826,15.376,8.994398256692885e-05,0.005784133470105959,0.6630030165843893,0.43133513652379396,37.759502115361634,0.38418745424597095,14.080387068543251,210.71782079359116,0.10816653826391967,0.10604244433244643,2.7406110854627266,1.6126328033306196,6.474662003756499,1.3887912413184778,6.419994928147142,3.5403794457954922,3.2846635654062037,25.194551548850136,3.644063384911156,1
1.0,0.0,0.0,0.0,0.0,133.85964,0.644,3.0,5251.0,4.581,0.817,15.855,3.7731217844114175e-05,0.004483056992722711,0.5280804862897321,0.15697770542341355,42.42640687119285,0.2340939982143925,34.22050408746195,148.49242404917499,0.08558621384311846,0.08509406559801923,2.021052273737908,1.3217558399823195,6.487531799898427,1.1600209167967532,6.698268054115413,4.632590781564083,3.250374491927572,26.44757957872663,2.680535274742626,0
1.0,0.0,0.0,0.0,0.0,175.35526,0.427,1.0,4702.0,4.592,0.686,15.389,3.286632318955073e-05,0.002149604614807105,0.4272996606598231,0.07947880220536795,34.64823227814083,0.2780287754891569,9.305568225530346,191.17531221368517,0.06397655820689326,0.08300602387778853,2.6187160310617643,1.4099376428673667,7.047864986966783,1.1969481893889715,6.333279628139691,3.202746442938317,3.983413001514819,21.810246265460226,3.3673420301136585,1
0.999,0.0,0.0,0.0,0.0,198.58423,0.26,2.0,4702.0,4.592,0.686,15.389,0.00011745043635508555,0.0024324473272817233,0.2976995129320839,0.08966113985445423,45.396255352176354,0.3220248437620924,2.3193102422918757,191.17531221368517,0.06397655820689326,0.08300602387778853,3.6126969138773304,1.6723375914031458,7.3555132992805525,1.2919836816486494,5.986452005284438,1.9286186519452522,3.9646154555473165,30.247581619969406,3.848390891558467,1
1.0,0.0,0.0,0.0,0.0,171.44122,0.458,1.0,6073.0,4.392,1.135,15.27,2.278298048983056e-06,0.0004327493500861671,0.3770212195619764,0.03167838379715733,19.94041122946064,2.2079175709251464,582.5668802807107,299.8733065812961,0.22863289352147034,0.4038873605350878,1.6468157090363127,1.3503821687706425,7.964989863196268,1.9754689512968577,7.118826249062078,6.3079162755558436,5.48728346606066,11.959268445722078,5.471360818184301,1
1.0,0.0,0.0,0.0,0.0,171.987982,0.023,1.0,5727.0,4.463,0.978,15.581,4.303451870301328e-06,0.0009022682527940346,0.32381785003300856,0.03747665940288702,28.42569260369921,0.6985699678629192,178.48109955958924,114.69088891450794,0.12649110640673517,0.1586190404711868,1.549660473257092,1.4034955684396655,7.611496147752952,1.6770965609079151,7.049254841255837,6.030925615988895,4.763028270603671,17.401377972425685,4.4478482128341374,1
1.0,0.0,0.0,0.0,0.0,177.29506,0.791,1.0,5878.0,4.444,0.987,15.447,5.106725173729246e-05,0.002559726547895302,0.5486000364564334,0.15839191898578667,25.597265478953023,1.2054044964243331,61.19372925390313,249.42533953069002,0.21324164696418946,0.31671122493527126,2.8524248335737634,1.9838938336679197,7.080447286800249,1.55814461804655,6.590301048196686,4.205885936955008,4.3254562831854875,15.91823034962158,3.7993882478335887,1
0.985,0.0,0.0,0.0,0.0,186.713552,0.782,1.0,5862.0,4.584,0.785,15.482,6.7132717805850815e-06,0.00018950461735799476,0.0036055512754639895,0.01322289680818844,66.89230150024738,3.826355968803739,18.638481697820776,250.31580054003783,0.18141664752717707,0.21724870540465827,3.3606380684714723,1.6517059010008774,10.14218944276619,2.6973262377392344,6.318968113746434,3.1458749319837103,6.618872485953837,33.94064960040015,17.630550789107275,1
0.942,0.0,0.0,0.0,0.0,203.895,0.527,1.0,5510.0,4.222,1.238,15.201,0.00020760655095637033,0.0018526197667087544,0.3191880323571045,0.18384776310850237,36.62813126546316,1.9616319736382766,5.785058340241695,108.4665847162157,0.221472345903501,0.31908149429260235,4.405161289155577,2.501026031667884,8.190243471376439,2.150598735996164,6.115892125483034,2.3869262414277967,5.0869788606835895,22.402734478541113,6.13085126748686,1
0.0,0.0,1.0,1.0,0.0,172.002627,1.266,1.0,4968.0,4.575,0.704,15.999,3.142382535593017e-06,0.0008287291475506338,6.924751259070611,0.04624478348960021,62.79108216936542,3.6956731457205465,87.07107039654444,203.21663317750347,0.08438009243891595,0.097,1.42706816135882,1.3706983734953344,8.37981440706282,3.325755186495297,6.86171134048073,5.284776095981369,4.812997033190408,35.685503393239124,38.09653679469206,2
0.912,0.0,0.0,0.0,0.0,138.68167,0.686,1.0,5718.0,4.181,1.317,12.377,8.664886496659954e-05,0.002786000717874997,0.5052227231627651,0.09461088732276006,6.929646455628166,0.14422205101855956,12.509696239317725,114.69088891450794,0.024083189157584593,0.08,3.257836626939831,1.9374314491077183,5.600641715736688,1.1908875647772805,6.569481420414296,4.125197025704866,4.143134726391533,4.348387026638919,1.7387989834480007,1
1.0,0.0,0.0,0.0,0.0,170.93729,0.029,1.0,5501.0,4.462,0.918,15.018,2.9514637046726493e-05,0.002262741699796952,0.4299790692580279,0.08513565645486032,24.60731598529185,0.6664833081180653,67.77066326958887,220.238507078122,0.18782971010998234,0.24653194519169316,2.4296873393770797,1.4297129814874119,6.622204267539311,1.244154593958768,6.656726524178391,4.46843366241462,3.9160150266976834,15.256097250892333,2.690628877310591,1
1.0,0.0,0.0,0.0,0.0,180.28319,0.867,1.0,5239.0,4.523,0.826,15.219,4.273753385491493e-05,0.0020506096654409876,0.6130986869990833,0.12374368670764581,37.759502115361634,0.6489992295835181,19.20141921838071,235.03191272676142,0.10816653826391967,0.1464411144453633,2.8382119694976335,1.606232781485152,7.274756720638173,1.5432981099295553,6.419994928147142,3.5389282773504322,4.152613470346076,23.04153317825027,4.455200417432909,1
0.998,0.0,0.0,0.0,0.0,208.399822,0.778,1.0,4245.0,4.627,0.657,15.172,0.00039216142084605926,0.0012699637790110393,0.01,0.08570134187980956,129.68338366961282,0.6268173577685928,0.06403124237432849,120.20815280171308,0.034985711369071804,0.0388329756778952,5.4680544023000985,2.2222856857093163,9.938661627543782,2.4501426573516603,5.241747015059643,0.2546422183735807,5.608738925969307,76.21412775491491,16.118696927401935,0
1.0,0.0,0.0,0.0,0.0,174.95037,0.02,1.0,5103.0,4.562,0.787,15.599,1.6701862171626252e-05,0.0017536248173426379,0.4044947465666273,0.05996265504461923,32.10264786586926,0.20808652046684814,21.347154377106097,142.8355697996826,0.06105735008989499,0.06420280367709809,2.1389105607504275,1.3163278014667188,7.025182695858101,1.269760544863939,6.625392368007956,4.344584339198011,3.9889840465642745,21.199999600000005,3.252854824835038,1
1.0,0.0,0.0,0.0,0.0,201.2869,0.035,2.0,5103.0,4.562,0.787,15.599,0.00014919953083036153,0.0031395541084682714,0.38061266400370863,0.10691454531540599,50.204581464244875,0.25,2.6100766272276377,142.8355697996826,0.06105735008989499,0.06420280367709809,3.6183530090896934,1.7555276183059954,7.361121267074849,1.3937663759585914,6.100318952020064,2.331172549845958,3.8394523125933104,34.56263660301897,3.8500586403320955,1
1.0,0.0,0.0,0.0,0.0,137.26594,0.594,4.0,5103.0,4.562,0.787,15.599,7.464219182205196e-05,0.00342239682094289,0.49840244782705473,0.10196479784710015,54.16437943888954,0.19209372712298547,6.9044406000776055,142.8355697996826,0.06105735008989499,0.06420280367709809,2.9156538612013834,1.1829840738874515,6.701222993473124,1.199964782928397,6.343880434126331,3.242592351485517,3.1612467120315646,35.946901064296405,2.947899685006753,1
0.996,0.0,0.0,0.0,0.0,201.16578,0.018,1.0,3593.0,4.757,0.491,15.849,0.00038933299372131313,0.004652762620207483,0.41339206571969905,0.18667619023324855,94.32804461028545,0.25059928172283336,0.2420743687382041,111.5212984142491,0.06037383539249432,0.06264982043070834,4.04403456318855,1.7378311272024993,7.394493107219038,1.0784095813505903,5.455321115357702,0.5247285289349821,3.3463891451671604,59.34306352762542,3.9511121158612714,1
0.974,0.0,0.0,0.0,0.0,195.78745,0.377,1.0,5522.0,4.586,0.747,15.196,9.305525240414965e-06,0.0001739482681718907,0.03312099032335839,0.01923330444827409,44.40630585851518,2.3165707414193073,6.243476595615619,221.65062598603234,0.12185236969382254,0.15205262246998572,3.747344491258075,1.7961498175293478,10.036268663769947,2.5160822672564502,6.118097198041348,2.391511302188447,6.8121250479668864,25.15862522013811,15.234250021084309,1
0.994,0.0,0.0,0.0,0.0,172.854644,0.881,1.0,6122.0,4.487,0.964,15.344,2.1976878759277897e-05,0.0004256782822743016,0.004242640687119285,0.030122748878546924,62.3668181006535,4.702307943978148,21.655765975831933,283.346078144731,0.21440149253211835,0.3193900436770063,3.707429600569623,2.1168697839319597,9.627734050949622,2.7219531062712017,6.315358001522335,3.12982600803469,6.331679770008029,27.052218807606096,14.740648609285676,0
1.0,0.0,0.0,0.0,0.0,174.87931,0.348,1.0,5237.0,4.572,0.826,15.086,1.1001167301700307e-05,0.0015556349186104045,0.36057315485210484,0.05911412690719537,24.60731598529185,0.40718546143004664,66.584673912245,222.03152929257593,0.1154469575172945,0.1364734406395618,1.9044072645975834,1.2596534601524931,6.8124550991278126,1.244154593958768,6.7464121285733745,4.820523471827238,4.100989104940769,15.287878530507097,2.990311149744371,1
0.959,0.0,0.0,0.0,0.0,141.911924,0.035,1.0,5626.0,3.907,2.057,12.654,3.5001785668734104e-05,0.0008046875169902911,0.36269270739842563,0.07212489168102784,7.636753236814714,0.7433034373659253,12.59302981811764,118.3427226321923,0.05381449618829484,0.18619613314996636,3.9156950920579185,2.5125542417168116,7.4068321557135794,2.2192034840549946,6.507277712385012,3.879499813722586,5.876895092364846,4.628057338689747,3.986386005646083,1
0.994,0.0,0.0,0.0,0.0,146.91109,0.957,2.0,5237.0,4.572,0.826,15.086,0.0001798879651338577,0.005600285706997456,0.6890065311736892,0.27577164466275356,85.84276323604688,0.38483762809787714,12.519668525963457,222.03152929257593,0.1154469575172945,0.1364734406395618,3.045766482626192,0.9597332897169918,6.0454791354142206,1.1878434223960523,6.327936783729195,3.1838702156693857,2.4595888418037104,39.364482302384836,2.76028721514865,1
0.0,0.0,1.0,0.0,0.0,173.987319,1.081,1.0,5697.0,4.46,0.903,15.06,8.441440753805004e-06,0.0004893178925810909,0.3668378388334551,0.027435743110038043,53.88153672641492,5.422619293293602,56.176553828087386,217.78888860545663,0.2067075228432676,0.25772077913897434,2.681716368763871,1.2792657883613672,8.654151206458662,2.9967317738870745,6.598509028614515,4.23830059563929,5.220896219579452,31.140141058445728,21.063099597896347,2
0.0,0.0,1.0,1.0,1.0,175.4046,0.23,1.0,4947.0,4.516,0.802,15.546,3.2343064171472686e-05,0.002616295090390226,0.8314451274738461,0.714177848998413,90.79251070435271,0.3360059523282289,18.99924472183039,198.97989848223364,0.0952102935611481,0.10020977996183805,2.4374061457742955,1.319887428922292,7.056864701569978,1.297463147413275,6.504288173536645,3.869950229006238,3.9646154555473165,22.433268424888425,3.3167040938851695,2
1.0,0.0,0.0,0.0,0.0,170.81914,0.128,1.0,5265.0,4.58,0.81,15.001,7.1021805102376836e-06,0.0024465894629054543,0.34893265825944125,0.07834743135546945,16.68772003600252,0.1392838827718412,122.18779317100379,111.28791488746656,0.08220097323024832,0.07854934754662192,1.1747982057077264,1.033860411438413,5.758270659940271,0.8796267475025635,7.057036981697891,6.059520312981926,3.456316680883235,10.286644616070209,1.7407385916807507,1
0.0,0.0,1.0,0.0,0.0,173.8228336,0.211,1.0,5532.0,4.53,0.806,15.33,4.6810468914549446e-07,6.335676759431466e-05,0.04561797891182818,0.008867119036079308,36.91097397793778,3.3200602404173334,107.28347962291305,236.17366491630688,0.147648230602334,0.18300273222004093,1.9244706234031435,1.413564137773174,10.404414344122872,2.7485521444115397,6.804614520062624,5.055544922844864,7.39719382086648,20.242885169134635,18.13893531149465,2
1.0,0.0,0.0,0.0,0.0,172.147959,0.026,1.0,5895.0,4.503,0.94,15.533,5.471592272821504e-06,0.0013972429996246178,0.3669223351064909,0.04582051942088827,20.22325394193526,0.8221921916437787,490.0465447281513,246.47920804806233,0.20615528128088306,0.29725410005582764,1.4274107326269887,1.157321351482123,6.662110462321414,1.2864740258376797,7.108244139731541,6.26763688596991,4.186619838331271,12.055555369513035,2.7872310774137476,1
1.0,0.0,0.0,0.0,0.0,173.576483,0.196,1.0,5527.0,4.484,0.927,15.604,6.140515287823978e-06,0.0011992531008923847,0.2953929586161458,0.04440630585851518,21.213203435596427,0.442944691807002,103.98619187180576,111.19802156513397,0.11892854997854806,0.13064838307457158,1.6699270449781607,1.315093697108769,7.051855622955894,1.413423028508143,6.946013991099227,5.619820987475328,4.467056883858457,13.403019588815106,3.354904687265709,1
1.0,0.0,0.0,0.0,0.0,188.08821,0.383,2.0,5527.0,4.484,0.927,15.604,0.00012481848901504938,0.0043840620433565946,0.3914715826212677,0.13944145724998716,33.23401871576773,0.37589892258425006,13.410302010021995,111.19802156513397,0.11892854997854806,0.13064838307457158,3.0469219090691464,1.7148784248920974,6.735661242343618,1.3056264580524357,6.434546518787453,3.5956670723917576,3.6584202466292277,22.246031157512405,2.9018307423616583,1
1.0,0.0,0.0,0.0,0.0,186.57718,0.9,3.0,5527.0,4.484,0.927,15.604,4.316179792362686e-05,0.0033799704140716974,0.6334177136771595,0.10988439379638949,44.83056992722711,0.37589892258425006,34.98263712186375,111.19802156513397,0.11892854997854806,0.13064838307457158,2.3765179454580667,0.9777620539622561,6.3458117840375365,1.3001916620664788,6.674561391814426,4.53753353727228,3.095577608523707,26.97156270276954,2.8802557926043226,1
1.0,0.0,0.0,0.0,0.0,222.236492,0.076,1.0,5453.0,4.342,1.062,15.085,0.00016673577900378793,0.0009956063479106588,0.1889576672167605,0.05402295808265223,54.30580079512685,1.826307750626931,2.07171426601257,109.04127658827184,0.18,0.21660101569475615,4.787664264565974,2.2127150885650027,8.913483001588949,2.300583090323373,5.905361848054571,1.6582280766035324,5.413875707182309,33.24608486243363,8.455735917386143,0
0.987,0.0,0.0,0.0,0.0,312.68498,0.812,2.0,5626.0,3.907,2.057,12.654,0.0007533515646761477,0.0020788939366884495,0.04903060268852505,0.2955706345359769,12.020815280171307,0.7076722405181654,2.075307206174546,118.3427226321923,0.05381449618829484,0.18619613314996636,5.2539476634284155,2.7901830306407325,7.041149162152668,2.1724764076470255,6.056784013228625,2.174751721484161,4.943782987108415,8.19597984066059,3.7822052590154307,1
0.0,0.0,1.0,1.0,0.0,171.648106,0.965,1.0,6126.0,4.458,1.021,15.618,4.326079287299297e-06,0.0012445079348883236,0.1369269878438871,0.12416795077635776,40.44650788387052,1.4546477236774544,806.7596371906567,288.17529387509956,0.21440149253211835,0.34152598729818495,1.3509676290120343,1.0589007884318817,6.922939414307177,1.6808279085207734,7.212294468500341,6.682233902881963,4.08260930600368,17.3979413825396,4.280113339751872,2
1.0,0.0,0.0,0.0,0.0,194.12074,0.03,2.0,5427.0,4.463,0.929,15.158,5.161879502661797e-05,0.0015273506473629426,0.3562653505464712,0.058972705550958064,31.39554108468271,0.5186520991955975,9.357777513918569,152.73506473629428,0.10881176406988355,0.12480785231707178,3.31216189827788,1.6050884672962618,7.5199635170367305,1.5912739418064292,6.333279628139691,3.2003044392827653,4.48863636973214,20.948863398308372,4.208822164884645,1
0.983,0.0,0.0,0.0,0.0,174.055011,0.183,1.0,5427.0,4.463,0.929,15.158,7.937980725600182e-05,0.0012445079348883236,0.24640211038057286,0.061942554031941564,33.79970414071697,0.7433034373659253,3.8436050785688165,152.73506473629428,0.10881176406988355,0.12480785231707178,3.961574398265694,2.0013989158417944,8.201193945582675,1.873339456220478,6.111467339502679,2.367436065313662,5.0530560099802075,23.43601271102243,5.931102334658412,1
1.0,0.0,0.0,0.0,0.0,136.78393,0.209,3.0,5427.0,4.463,0.929,15.158,1.042699659537683e-05,0.0014283556979968262,0.26628180561202447,0.044830569927227115,18.10193359837562,0.32449961479175904,69.03505341491379,152.73506473629428,0.10881176406988355,0.12480785231707178,1.9318468342996777,1.3610534732540958,6.555783543313972,1.2325602611778486,6.831953565565855,5.163299154869948,4.09933210373314,11.843170120688532,2.61571300784391,1
1.0,0.0,0.0,0.0,0.0,135.080841,0.479,4.0,5427.0,4.463,0.929,15.158,3.971111683143651e-06,0.0013873435046880065,0.5194006160951294,0.04200214280248093,14.70782104868019,0.2469817807045694,231.6729634635859,152.73506473629428,0.10881176406988355,0.12480785231707178,1.2187485802075702,1.060425707282869,5.972791281842361,1.0508216248317612,7.134093721192866,6.369918105969297,3.7471483622379123,9.458936969590896,2.002150697362005,1
1.0,0.0,0.0,0.0,0.0,207.67593,0.036,1.0,5067.0,4.585,0.75,15.859,5.785547683668332e-05,0.0020930360723121805,0.361795522360352,0.07608468965567251,45.396255352176354,0.25238858928247926,4.9923140926828715,144.2497833620557,0.05366563145999496,0.061587336360651286,3.092064934083056,1.630651308833298,7.480710274213677,1.4036429994545037,6.257667587882639,2.916689066213538,4.14946386144318,28.405448262733202,4.093327875562832,1
1.0,0.0,0.0,0.0,0.0,133.00406,0.06,3.0,5103.0,4.562,0.787,15.599,7.82201521348559e-06,0.0018950461735799476,0.40447496832313373,0.055437171645025325,24.890158697766473,0.13601470508735444,65.9435061245609,142.8355697996826,0.06105735008989499,0.06420280367709809,1.43979123537849,1.1197865238995162,6.192771403813017,0.9895411936137477,6.906754778648554,5.463535150858622,3.449987545831587,16.006556852244035,2.1473924429575058,1
1.0,0.0,0.0,0.0,0.0,172.184012,0.17,1.0,4072.0,4.696,0.57,15.036,9.954649265544216e-06,0.0013293607486307094,0.26325083095785284,0.041860721446243615,24.324473272817233,0.13453624047073712,7.129333769715092,109.04127658827184,0.03623534186398688,0.04318564576337837,1.9332985611023938,1.201589967624142,6.869430164660469,1.0043016091968684,6.373319789577012,3.3575937441800234,4.155753190350744,15.308916953679667,3.0350823945922905,1
1.0,0.0,0.0,0.0,0.0,175.68418,0.008,2.0,4072.0,4.696,0.57,15.036,2.0322248891301374e-05,0.001697056274847714,0.3870826785068017,0.05840702012600883,26.16295090390226,0.12727922061357855,4.095180093719933,109.04127658827184,0.03623534186398688,0.04318564576337837,2.3011659875400454,1.3508226118116378,6.782532134228059,0.9745596399981308,6.234410725718371,2.8273136219290276,3.966511190712216,17.013513185067314,2.8947317636284846,1
0.0,0.0,1.0,0.0,0.0,179.423014,0.897,1.0,5875.0,4.572,0.809,15.215,4.7404438610746144e-06,0.00029132799384885757,0.17545369759569046,0.02333452377915607,280.0142853498728,5.305327511096746,43.55693744973353,224.1093483101497,0.14843180252223576,0.18718172987767795,2.6348103708965023,1.2483245618964365,10.65610574858806,3.1755507001298273,6.584791392385716,4.18418526622189,5.731721843345443,138.04878003886574,28.35596000499381,2
0.573,0.0,0.0,0.0,0.0,137.91394,0.95,1.0,5670.0,4.206,1.264,12.003,0.00020194969670687797,0.00506288455329568,0.6680366756398933,0.13392602435673212,19.79898987322333,0.8429116205154608,71.98781633026522,361.7195045888457,0.27382658746002003,0.4431568571059236,3.0701547944463567,1.2576083534918454,5.391352232515226,1.2267122912954254,6.610696044717759,4.284551613290046,2.970414465569701,11.810810172388639,1.906644061199319,0
1.0,0.0,0.0,0.0,0.0,186.680343,0.67,1.0,5149.0,4.447,0.93,15.262,2.4989153647132585e-05,0.0005826559876977151,0.0781856764375675,0.08174154390516489,46.95189027078676,0.6403124237432849,3.6867600952597934,139.61733416735902,0.0648999229583518,0.07043436661176133,3.5438893377863874,1.6874354532558278,8.912863823191953,2.247072383063787,6.206575926724928,2.7226103524335397,5.517051209373546,29.955223759761097,9.096764412081278,1
1.0,0.0,0.0,0.0,0.0,138.0637,0.429,2.0,5149.0,4.447,0.93,15.262,2.2302147878623708e-05,0.00267286363288515,0.43011858829862254,0.07721606050557099,24.324473272817233,0.15,31.27950127479657,139.61733416735902,0.0648999229583518,0.07043436661176133,2.049823382476702,1.3610791119788268,6.113018242660559,1.0885619528146082,6.740519359606223,4.799749640177548,3.407841924380824,15.434930978255787,2.1182772921749544,1
1.0,0.0,0.0,0.0,0.0,172.23343,0.025,1.0,5754.0,4.345,1.122,15.024,1.2037785842919787e-05,0.0022203152929257592,0.4047727757643787,0.07099352083112938,18.667619023324853,0.4860041152089147,228.73146700880488,110.30865786510141,0.15556349186104046,0.23,1.6765896629241266,1.1321760055062502,6.115008733199437,1.2119409739751128,7.069023426578259,6.111001599133422,3.7062280924485496,11.375314574929105,2.103384934594532,1
1.0,0.0,0.0,0.0,0.0,169.98108,0.567,1.0,4986.0,4.496,0.833,15.024,8.72286925271725e-06,0.0014849242404917497,0.4502543725495623,0.05190163773909259,19.94041122946064,0.20124611797498107,38.62214002356679,115.96551211459379,0.08381527307120105,0.07155417527999326,1.7230900845207557,1.1819418962551138,6.6292311443151215,1.208960345836975,6.799055862058796,5.0363680159918625,4.123903364463645,12.432565584990698,2.821125064675793,1
